type,timestamp,interval,value
2,2025-11-14T22:45:00+00:00,900,0.1560
1,2025-11-14T22:45:00+00:00,900,0.0000
3,2025-11-14T22:45:00+00:00,900,0.0000
4,2025-11-14T22:45:00+00:00,900,0.0000
11,2025-11-14T22:45:00+00:00,900,0.6240
10,2025-11-14T22:45:00+00:00,900,0.0000
13,2025-11-14T22:45:00+00:00,900,0.0000
12,2025-11-14T22:45:00+00:00,900,0.0000
2,2025-11-14T23:00:00+00:00,900,0.1530
1,2025-11-14T23:00:00+00:00,900,0.0000
3,2025-11-14T23:00:00+00:00,900,0.0000
4,2025-11-14T23:00:00+00:00,900,0.0000
11,2025-11-14T23:00:00+00:00,900,0.6120
10,2025-11-14T23:00:00+00:00,900,0.0000
13,2025-11-14T23:00:00+00:00,900,0.0000
12,2025-11-14T23:00:00+00:00,900,0.0000
2,2025-11-14T23:15:00+00:00,900,0.1900
1,2025-11-14T23:15:00+00:00,900,0.0000
3,2025-11-14T23:15:00+00:00,900,0.0000
4,2025-11-14T23:15:00+00:00,900,0.0000
11,2025-11-14T23:15:00+00:00,900,0.7600
10,2025-11-14T23:15:00+00:00,900,0.0000
13,2025-11-14T23:15:00+00:00,900,0.0000
12,2025-11-14T23:15:00+00:00,900,0.0000
2,2025-11-14T23:30:00+00:00,900,0.1840
1,2025-11-14T23:30:00+00:00,900,0.0000
3,2025-11-14T23:30:00+00:00,900,0.0000
4,2025-11-14T23:30:00+00:00,900,0.0000
11,2025-11-14T23:30:00+00:00,900,0.7360
10,2025-11-14T23:30:00+00:00,900,0.0000
13,2025-11-14T23:30:00+00:00,900,0.0000
12,2025-11-14T23:30:00+00:00,900,0.0000
2,2025-11-14T23:45:00+00:00,900,0.1860
1,2025-11-14T23:45:00+00:00,900,0.0000
3,2025-11-14T23:45:00+00:00,900,0.0000
4,2025-11-14T23:45:00+00:00,900,0.0000
11,2025-11-14T23:45:00+00:00,900,0.7440
10,2025-11-14T23:45:00+00:00,900,0.0000
13,2025-11-14T23:45:00+00:00,900,0.0000
12,2025-11-14T23:45:00+00:00,900,0.0000
2,2025-11-15T00:00:00+00:00,900,0.2080
1,2025-11-15T00:00:00+00:00,900,0.0000
3,2025-11-15T00:00:00+00:00,900,0.0000
4,2025-11-15T00:00:00+00:00,900,0.0000
11,2025-11-15T00:00:00+00:00,900,0.8320
10,2025-11-15T00:00:00+00:00,900,0.0000
13,2025-11-15T00:00:00+00:00,900,0.0000
12,2025-11-15T00:00:00+00:00,900,0.0000
2,2025-11-15T00:15:00+00:00,900,0.2060
1,2025-11-15T00:15:00+00:00,900,0.0000
3,2025-11-15T00:15:00+00:00,900,0.0000
4,2025-11-15T00:15:00+00:00,900,0.0000
11,2025-11-15T00:15:00+00:00,900,0.8240
10,2025-11-15T00:15:00+00:00,900,0.0000
13,2025-11-15T00:15:00+00:00,900,0.0000
12,2025-11-15T00:15:00+00:00,900,0.0000
2,2025-11-15T00:30:00+00:00,900,0.1780
1,2025-11-15T00:30:00+00:00,900,0.0000
3,2025-11-15T00:30:00+00:00,900,0.0000
4,2025-11-15T00:30:00+00:00,900,0.0000
11,2025-11-15T00:30:00+00:00,900,0.7120
10,2025-11-15T00:30:00+00:00,900,0.0000
13,2025-11-15T00:30:00+00:00,900,0.0000
12,2025-11-15T00:30:00+00:00,900,0.0000
2,2025-11-15T00:45:00+00:00,900,0.2100
1,2025-11-15T00:45:00+00:00,900,0.0000
3,2025-11-15T00:45:00+00:00,900,0.0000
4,2025-11-15T00:45:00+00:00,900,0.0000
11,2025-11-15T00:45:00+00:00,900,0.8400
10,2025-11-15T00:45:00+00:00,900,0.0000
13,2025-11-15T00:45:00+00:00,900,0.0000
12,2025-11-15T00:45:00+00:00,900,0.0000
2,2025-11-15T01:00:00+00:00,900,0.2100
1,2025-11-15T01:00:00+00:00,900,0.0000
3,2025-11-15T01:00:00+00:00,900,0.0000
4,2025-11-15T01:00:00+00:00,900,0.0000
11,2025-11-15T01:00:00+00:00,900,0.8400
10,2025-11-15T01:00:00+00:00,900,0.0000
13,2025-11-15T01:00:00+00:00,900,0.0000
12,2025-11-15T01:00:00+00:00,900,0.0000
2,2025-11-15T01:15:00+00:00,900,0.1790
1,2025-11-15T01:15:00+00:00,900,0.0000
3,2025-11-15T01:15:00+00:00,900,0.0000
4,2025-11-15T01:15:00+00:00,900,0.0000
11,2025-11-15T01:15:00+00:00,900,0.7160
10,2025-11-15T01:15:00+00:00,900,0.0000
13,2025-11-15T01:15:00+00:00,900,0.0000
12,2025-11-15T01:15:00+00:00,900,0.0000
2,2025-11-15T01:30:00+00:00,900,0.0760
1,2025-11-15T01:30:00+00:00,900,0.0000
3,2025-11-15T01:30:00+00:00,900,0.0000
4,2025-11-15T01:30:00+00:00,900,0.0000
11,2025-11-15T01:30:00+00:00,900,0.3040
10,2025-11-15T01:30:00+00:00,900,0.0000
13,2025-11-15T01:30:00+00:00,900,0.0000
12,2025-11-15T01:30:00+00:00,900,0.0000
2,2025-11-15T01:45:00+00:00,900,0.0650
1,2025-11-15T01:45:00+00:00,900,0.0000
3,2025-11-15T01:45:00+00:00,900,0.0000
4,2025-11-15T01:45:00+00:00,900,0.0000
11,2025-11-15T01:45:00+00:00,900,0.2600
10,2025-11-15T01:45:00+00:00,900,0.0000
13,2025-11-15T01:45:00+00:00,900,0.0000
12,2025-11-15T01:45:00+00:00,900,0.0000
2,2025-11-15T02:00:00+00:00,900,0.0590
1,2025-11-15T02:00:00+00:00,900,0.0000
3,2025-11-15T02:00:00+00:00,900,0.0000
4,2025-11-15T02:00:00+00:00,900,0.0000
11,2025-11-15T02:00:00+00:00,900,0.2360
10,2025-11-15T02:00:00+00:00,900,0.0000
13,2025-11-15T02:00:00+00:00,900,0.0000
12,2025-11-15T02:00:00+00:00,900,0.0000
2,2025-11-15T02:15:00+00:00,900,0.0800
1,2025-11-15T02:15:00+00:00,900,0.0000
3,2025-11-15T02:15:00+00:00,900,0.0000
4,2025-11-15T02:15:00+00:00,900,0.0000
11,2025-11-15T02:15:00+00:00,900,0.3200
10,2025-11-15T02:15:00+00:00,900,0.0000
13,2025-11-15T02:15:00+00:00,900,0.0000
12,2025-11-15T02:15:00+00:00,900,0.0000
2,2025-11-15T02:30:00+00:00,900,0.0940
1,2025-11-15T02:30:00+00:00,900,0.0000
3,2025-11-15T02:30:00+00:00,900,0.0000
4,2025-11-15T02:30:00+00:00,900,0.0000
11,2025-11-15T02:30:00+00:00,900,0.3760
10,2025-11-15T02:30:00+00:00,900,0.0000
13,2025-11-15T02:30:00+00:00,900,0.0000
12,2025-11-15T02:30:00+00:00,900,0.0000
2,2025-11-15T02:45:00+00:00,900,0.0900
1,2025-11-15T02:45:00+00:00,900,0.0000
3,2025-11-15T02:45:00+00:00,900,0.0000
4,2025-11-15T02:45:00+00:00,900,0.0000
11,2025-11-15T02:45:00+00:00,900,0.3600
10,2025-11-15T02:45:00+00:00,900,0.0000
13,2025-11-15T02:45:00+00:00,900,0.0000
12,2025-11-15T02:45:00+00:00,900,0.0000
2,2025-11-15T03:00:00+00:00,900,0.0760
1,2025-11-15T03:00:00+00:00,900,0.0000
3,2025-11-15T03:00:00+00:00,900,0.0000
4,2025-11-15T03:00:00+00:00,900,0.0000
11,2025-11-15T03:00:00+00:00,900,0.3040
10,2025-11-15T03:00:00+00:00,900,0.0000
13,2025-11-15T03:00:00+00:00,900,0.0000
12,2025-11-15T03:00:00+00:00,900,0.0000
2,2025-11-15T03:15:00+00:00,900,0.0530
1,2025-11-15T03:15:00+00:00,900,0.0000
3,2025-11-15T03:15:00+00:00,900,0.0000
4,2025-11-15T03:15:00+00:00,900,0.0000
11,2025-11-15T03:15:00+00:00,900,0.2120
10,2025-11-15T03:15:00+00:00,900,0.0000
13,2025-11-15T03:15:00+00:00,900,0.0000
12,2025-11-15T03:15:00+00:00,900,0.0000
2,2025-11-15T03:30:00+00:00,900,0.0640
1,2025-11-15T03:30:00+00:00,900,0.0000
3,2025-11-15T03:30:00+00:00,900,0.0000
4,2025-11-15T03:30:00+00:00,900,0.0000
11,2025-11-15T03:30:00+00:00,900,0.2560
10,2025-11-15T03:30:00+00:00,900,0.0000
13,2025-11-15T03:30:00+00:00,900,0.0000
12,2025-11-15T03:30:00+00:00,900,0.0000
2,2025-11-15T03:45:00+00:00,900,0.0870
1,2025-11-15T03:45:00+00:00,900,0.0000
3,2025-11-15T03:45:00+00:00,900,0.0000
4,2025-11-15T03:45:00+00:00,900,0.0000
11,2025-11-15T03:45:00+00:00,900,0.3480
10,2025-11-15T03:45:00+00:00,900,0.0000
13,2025-11-15T03:45:00+00:00,900,0.0000
12,2025-11-15T03:45:00+00:00,900,0.0000
2,2025-11-15T04:00:00+00:00,900,0.0780
1,2025-11-15T04:00:00+00:00,900,0.0000
3,2025-11-15T04:00:00+00:00,900,0.0000
4,2025-11-15T04:00:00+00:00,900,0.0000
11,2025-11-15T04:00:00+00:00,900,0.3120
10,2025-11-15T04:00:00+00:00,900,0.0000
13,2025-11-15T04:00:00+00:00,900,0.0000
12,2025-11-15T04:00:00+00:00,900,0.0000
2,2025-11-15T04:15:00+00:00,900,0.0760
1,2025-11-15T04:15:00+00:00,900,0.0000
3,2025-11-15T04:15:00+00:00,900,0.0000
4,2025-11-15T04:15:00+00:00,900,0.0000
11,2025-11-15T04:15:00+00:00,900,0.3040
10,2025-11-15T04:15:00+00:00,900,0.0000
13,2025-11-15T04:15:00+00:00,900,0.0000
12,2025-11-15T04:15:00+00:00,900,0.0000
2,2025-11-15T04:30:00+00:00,900,0.0750
1,2025-11-15T04:30:00+00:00,900,0.0000
3,2025-11-15T04:30:00+00:00,900,0.0000
4,2025-11-15T04:30:00+00:00,900,0.0000
11,2025-11-15T04:30:00+00:00,900,0.3000
10,2025-11-15T04:30:00+00:00,900,0.0000
13,2025-11-15T04:30:00+00:00,900,0.0000
12,2025-11-15T04:30:00+00:00,900,0.0000
2,2025-11-15T04:45:00+00:00,900,0.0660
1,2025-11-15T04:45:00+00:00,900,0.0000
3,2025-11-15T04:45:00+00:00,900,0.0000
4,2025-11-15T04:45:00+00:00,900,0.0000
11,2025-11-15T04:45:00+00:00,900,0.2640
10,2025-11-15T04:45:00+00:00,900,0.0000
13,2025-11-15T04:45:00+00:00,900,0.0000
12,2025-11-15T04:45:00+00:00,900,0.0000
2,2025-11-15T05:00:00+00:00,900,0.0710
1,2025-11-15T05:00:00+00:00,900,0.0000
3,2025-11-15T05:00:00+00:00,900,0.0000
4,2025-11-15T05:00:00+00:00,900,0.0000
11,2025-11-15T05:00:00+00:00,900,0.2840
10,2025-11-15T05:00:00+00:00,900,0.0000
13,2025-11-15T05:00:00+00:00,900,0.0000
12,2025-11-15T05:00:00+00:00,900,0.0000
2,2025-11-15T05:15:00+00:00,900,0.0950
1,2025-11-15T05:15:00+00:00,900,0.0000
3,2025-11-15T05:15:00+00:00,900,0.0000
4,2025-11-15T05:15:00+00:00,900,0.0000
11,2025-11-15T05:15:00+00:00,900,0.3800
10,2025-11-15T05:15:00+00:00,900,0.0000
13,2025-11-15T05:15:00+00:00,900,0.0000
12,2025-11-15T05:15:00+00:00,900,0.0000
2,2025-11-15T05:30:00+00:00,900,0.0830
1,2025-11-15T05:30:00+00:00,900,0.0000
3,2025-11-15T05:30:00+00:00,900,0.0000
4,2025-11-15T05:30:00+00:00,900,0.0000
11,2025-11-15T05:30:00+00:00,900,0.3320
10,2025-11-15T05:30:00+00:00,900,0.0000
13,2025-11-15T05:30:00+00:00,900,0.0000
12,2025-11-15T05:30:00+00:00,900,0.0000
2,2025-11-15T05:45:00+00:00,900,0.0760
1,2025-11-15T05:45:00+00:00,900,0.0000
3,2025-11-15T05:45:00+00:00,900,0.0000
4,2025-11-15T05:45:00+00:00,900,0.0000
11,2025-11-15T05:45:00+00:00,900,0.3040
10,2025-11-15T05:45:00+00:00,900,0.0000
13,2025-11-15T05:45:00+00:00,900,0.0000
12,2025-11-15T05:45:00+00:00,900,0.0000
2,2025-11-15T06:00:00+00:00,900,0.0750
1,2025-11-15T06:00:00+00:00,900,0.0000
3,2025-11-15T06:00:00+00:00,900,0.0000
4,2025-11-15T06:00:00+00:00,900,0.0000
11,2025-11-15T06:00:00+00:00,900,0.3000
10,2025-11-15T06:00:00+00:00,900,0.0000
13,2025-11-15T06:00:00+00:00,900,0.0000
12,2025-11-15T06:00:00+00:00,900,0.0000
2,2025-11-15T06:15:00+00:00,900,0.0820
1,2025-11-15T06:15:00+00:00,900,0.0000
3,2025-11-15T06:15:00+00:00,900,0.0000
4,2025-11-15T06:15:00+00:00,900,0.0000
11,2025-11-15T06:15:00+00:00,900,0.3280
10,2025-11-15T06:15:00+00:00,900,0.0000
13,2025-11-15T06:15:00+00:00,900,0.0000
12,2025-11-15T06:15:00+00:00,900,0.0000
2,2025-11-15T06:30:00+00:00,900,0.0780
1,2025-11-15T06:30:00+00:00,900,0.0000
3,2025-11-15T06:30:00+00:00,900,0.0000
4,2025-11-15T06:30:00+00:00,900,0.0000
11,2025-11-15T06:30:00+00:00,900,0.3120
10,2025-11-15T06:30:00+00:00,900,0.0000
13,2025-11-15T06:30:00+00:00,900,0.0000
12,2025-11-15T06:30:00+00:00,900,0.0000
2,2025-11-15T06:45:00+00:00,900,0.0900
1,2025-11-15T06:45:00+00:00,900,0.0000
3,2025-11-15T06:45:00+00:00,900,0.0000
4,2025-11-15T06:45:00+00:00,900,0.0000
11,2025-11-15T06:45:00+00:00,900,0.3600
10,2025-11-15T06:45:00+00:00,900,0.0000
13,2025-11-15T06:45:00+00:00,900,0.0000
12,2025-11-15T06:45:00+00:00,900,0.0000
2,2025-11-15T07:00:00+00:00,900,0.1050
1,2025-11-15T07:00:00+00:00,900,0.0000
3,2025-11-15T07:00:00+00:00,900,0.0000
4,2025-11-15T07:00:00+00:00,900,0.0000
11,2025-11-15T07:00:00+00:00,900,0.4200
10,2025-11-15T07:00:00+00:00,900,0.0000
13,2025-11-15T07:00:00+00:00,900,0.0000
12,2025-11-15T07:00:00+00:00,900,0.0000
2,2025-11-15T07:15:00+00:00,900,0.1140
1,2025-11-15T07:15:00+00:00,900,0.0000
3,2025-11-15T07:15:00+00:00,900,0.0000
4,2025-11-15T07:15:00+00:00,900,0.0000
11,2025-11-15T07:15:00+00:00,900,0.4560
10,2025-11-15T07:15:00+00:00,900,0.0000
13,2025-11-15T07:15:00+00:00,900,0.0000
12,2025-11-15T07:15:00+00:00,900,0.0000
2,2025-11-15T07:30:00+00:00,900,0.1440
1,2025-11-15T07:30:00+00:00,900,0.0000
3,2025-11-15T07:30:00+00:00,900,0.0000
4,2025-11-15T07:30:00+00:00,900,0.0000
11,2025-11-15T07:30:00+00:00,900,0.5760
10,2025-11-15T07:30:00+00:00,900,0.0000
13,2025-11-15T07:30:00+00:00,900,0.0000
12,2025-11-15T07:30:00+00:00,900,0.0000
2,2025-11-15T07:45:00+00:00,900,0.0790
1,2025-11-15T07:45:00+00:00,900,0.0000
3,2025-11-15T07:45:00+00:00,900,0.0000
4,2025-11-15T07:45:00+00:00,900,0.0000
11,2025-11-15T07:45:00+00:00,900,0.3160
10,2025-11-15T07:45:00+00:00,900,0.0000
13,2025-11-15T07:45:00+00:00,900,0.0000
12,2025-11-15T07:45:00+00:00,900,0.0000
2,2025-11-15T08:00:00+00:00,900,0.0600
1,2025-11-15T08:00:00+00:00,900,0.0000
3,2025-11-15T08:00:00+00:00,900,0.0000
4,2025-11-15T08:00:00+00:00,900,0.0000
11,2025-11-15T08:00:00+00:00,900,0.2400
10,2025-11-15T08:00:00+00:00,900,0.0000
13,2025-11-15T08:00:00+00:00,900,0.0000
12,2025-11-15T08:00:00+00:00,900,0.0000
2,2025-11-15T08:15:00+00:00,900,0.0870
1,2025-11-15T08:15:00+00:00,900,0.0000
3,2025-11-15T08:15:00+00:00,900,0.0000
4,2025-11-15T08:15:00+00:00,900,0.0000
11,2025-11-15T08:15:00+00:00,900,0.3480
10,2025-11-15T08:15:00+00:00,900,0.0000
13,2025-11-15T08:15:00+00:00,900,0.0000
12,2025-11-15T08:15:00+00:00,900,0.0000
2,2025-11-15T08:30:00+00:00,900,0.1040
1,2025-11-15T08:30:00+00:00,900,0.0000
3,2025-11-15T08:30:00+00:00,900,0.0000
4,2025-11-15T08:30:00+00:00,900,0.0000
11,2025-11-15T08:30:00+00:00,900,0.4160
10,2025-11-15T08:30:00+00:00,900,0.0000
13,2025-11-15T08:30:00+00:00,900,0.0000
12,2025-11-15T08:30:00+00:00,900,0.0000
2,2025-11-15T08:45:00+00:00,900,0.0950
1,2025-11-15T08:45:00+00:00,900,0.0000
3,2025-11-15T08:45:00+00:00,900,0.0000
4,2025-11-15T08:45:00+00:00,900,0.0000
11,2025-11-15T08:45:00+00:00,900,0.3800
10,2025-11-15T08:45:00+00:00,900,0.0000
13,2025-11-15T08:45:00+00:00,900,0.0000
12,2025-11-15T08:45:00+00:00,900,0.0000
2,2025-11-15T09:00:00+00:00,900,0.0820
1,2025-11-15T09:00:00+00:00,900,0.0000
3,2025-11-15T09:00:00+00:00,900,0.0000
4,2025-11-15T09:00:00+00:00,900,0.0000
11,2025-11-15T09:00:00+00:00,900,0.3280
10,2025-11-15T09:00:00+00:00,900,0.0000
13,2025-11-15T09:00:00+00:00,900,0.0000
12,2025-11-15T09:00:00+00:00,900,0.0000
2,2025-11-15T09:15:00+00:00,900,0.0680
1,2025-11-15T09:15:00+00:00,900,0.0000
3,2025-11-15T09:15:00+00:00,900,0.0000
4,2025-11-15T09:15:00+00:00,900,0.0000
11,2025-11-15T09:15:00+00:00,900,0.2720
10,2025-11-15T09:15:00+00:00,900,0.0000
13,2025-11-15T09:15:00+00:00,900,0.0000
12,2025-11-15T09:15:00+00:00,900,0.0000
2,2025-11-15T09:30:00+00:00,900,0.0700
1,2025-11-15T09:30:00+00:00,900,0.0000
3,2025-11-15T09:30:00+00:00,900,0.0000
4,2025-11-15T09:30:00+00:00,900,0.0000
11,2025-11-15T09:30:00+00:00,900,0.2800
10,2025-11-15T09:30:00+00:00,900,0.0000
13,2025-11-15T09:30:00+00:00,900,0.0000
12,2025-11-15T09:30:00+00:00,900,0.0000
2,2025-11-15T09:45:00+00:00,900,0.0740
1,2025-11-15T09:45:00+00:00,900,0.0000
3,2025-11-15T09:45:00+00:00,900,0.0000
4,2025-11-15T09:45:00+00:00,900,0.0000
11,2025-11-15T09:45:00+00:00,900,0.2960
10,2025-11-15T09:45:00+00:00,900,0.0000
13,2025-11-15T09:45:00+00:00,900,0.0000
12,2025-11-15T09:45:00+00:00,900,0.0000
2,2025-11-15T10:00:00+00:00,900,0.0780
1,2025-11-15T10:00:00+00:00,900,0.0000
3,2025-11-15T10:00:00+00:00,900,0.0000
4,2025-11-15T10:00:00+00:00,900,0.0000
11,2025-11-15T10:00:00+00:00,900,0.3120
10,2025-11-15T10:00:00+00:00,900,0.0000
13,2025-11-15T10:00:00+00:00,900,0.0000
12,2025-11-15T10:00:00+00:00,900,0.0000
2,2025-11-15T10:15:00+00:00,900,0.0900
1,2025-11-15T10:15:00+00:00,900,0.0000
3,2025-11-15T10:15:00+00:00,900,0.0000
4,2025-11-15T10:15:00+00:00,900,0.0000
11,2025-11-15T10:15:00+00:00,900,0.3600
10,2025-11-15T10:15:00+00:00,900,0.0000
13,2025-11-15T10:15:00+00:00,900,0.0000
12,2025-11-15T10:15:00+00:00,900,0.0000
2,2025-11-15T10:30:00+00:00,900,0.0900
1,2025-11-15T10:30:00+00:00,900,0.0000
3,2025-11-15T10:30:00+00:00,900,0.0000
4,2025-11-15T10:30:00+00:00,900,0.0000
11,2025-11-15T10:30:00+00:00,900,0.3600
10,2025-11-15T10:30:00+00:00,900,0.0000
13,2025-11-15T10:30:00+00:00,900,0.0000
12,2025-11-15T10:30:00+00:00,900,0.0000
2,2025-11-15T10:45:00+00:00,900,0.0750
1,2025-11-15T10:45:00+00:00,900,0.0000
3,2025-11-15T10:45:00+00:00,900,0.0000
4,2025-11-15T10:45:00+00:00,900,0.0000
11,2025-11-15T10:45:00+00:00,900,0.3000
10,2025-11-15T10:45:00+00:00,900,0.0000
13,2025-11-15T10:45:00+00:00,900,0.0000
12,2025-11-15T10:45:00+00:00,900,0.0000
2,2025-11-15T11:00:00+00:00,900,0.0510
1,2025-11-15T11:00:00+00:00,900,0.0000
3,2025-11-15T11:00:00+00:00,900,0.0000
4,2025-11-15T11:00:00+00:00,900,0.0000
11,2025-11-15T11:00:00+00:00,900,0.2040
10,2025-11-15T11:00:00+00:00,900,0.0000
13,2025-11-15T11:00:00+00:00,900,0.0000
12,2025-11-15T11:00:00+00:00,900,0.0000
2,2025-11-15T11:15:00+00:00,900,0.0770
1,2025-11-15T11:15:00+00:00,900,0.0000
3,2025-11-15T11:15:00+00:00,900,0.0000
4,2025-11-15T11:15:00+00:00,900,0.0000
11,2025-11-15T11:15:00+00:00,900,0.3080
10,2025-11-15T11:15:00+00:00,900,0.0000
13,2025-11-15T11:15:00+00:00,900,0.0000
12,2025-11-15T11:15:00+00:00,900,0.0000
2,2025-11-15T11:30:00+00:00,900,0.1770
1,2025-11-15T11:30:00+00:00,900,0.0000
3,2025-11-15T11:30:00+00:00,900,0.0000
4,2025-11-15T11:30:00+00:00,900,0.0000
11,2025-11-15T11:30:00+00:00,900,0.7080
10,2025-11-15T11:30:00+00:00,900,0.0000
13,2025-11-15T11:30:00+00:00,900,0.0000
12,2025-11-15T11:30:00+00:00,900,0.0000
2,2025-11-15T11:45:00+00:00,900,0.2060
1,2025-11-15T11:45:00+00:00,900,0.0000
3,2025-11-15T11:45:00+00:00,900,0.0000
4,2025-11-15T11:45:00+00:00,900,0.0000
11,2025-11-15T11:45:00+00:00,900,0.8240
10,2025-11-15T11:45:00+00:00,900,0.0000
13,2025-11-15T11:45:00+00:00,900,0.0000
12,2025-11-15T11:45:00+00:00,900,0.0000
2,2025-11-15T12:00:00+00:00,900,0.2290
1,2025-11-15T12:00:00+00:00,900,0.0000
3,2025-11-15T12:00:00+00:00,900,0.0000
4,2025-11-15T12:00:00+00:00,900,0.0000
11,2025-11-15T12:00:00+00:00,900,0.9160
10,2025-11-15T12:00:00+00:00,900,0.0000
13,2025-11-15T12:00:00+00:00,900,0.0000
12,2025-11-15T12:00:00+00:00,900,0.0000
2,2025-11-15T12:15:00+00:00,900,0.2080
1,2025-11-15T12:15:00+00:00,900,0.0000
3,2025-11-15T12:15:00+00:00,900,0.0000
4,2025-11-15T12:15:00+00:00,900,0.0000
11,2025-11-15T12:15:00+00:00,900,0.8320
10,2025-11-15T12:15:00+00:00,900,0.0000
13,2025-11-15T12:15:00+00:00,900,0.0000
12,2025-11-15T12:15:00+00:00,900,0.0000
2,2025-11-15T12:30:00+00:00,900,0.1930
1,2025-11-15T12:30:00+00:00,900,0.0000
3,2025-11-15T12:30:00+00:00,900,0.0000
4,2025-11-15T12:30:00+00:00,900,0.0000
11,2025-11-15T12:30:00+00:00,900,0.7720
10,2025-11-15T12:30:00+00:00,900,0.0000
13,2025-11-15T12:30:00+00:00,900,0.0000
12,2025-11-15T12:30:00+00:00,900,0.0000
2,2025-11-15T12:45:00+00:00,900,0.1800
1,2025-11-15T12:45:00+00:00,900,0.0000
3,2025-11-15T12:45:00+00:00,900,0.0000
4,2025-11-15T12:45:00+00:00,900,0.0000
11,2025-11-15T12:45:00+00:00,900,0.7200
10,2025-11-15T12:45:00+00:00,900,0.0000
13,2025-11-15T12:45:00+00:00,900,0.0000
12,2025-11-15T12:45:00+00:00,900,0.0000
2,2025-11-15T13:00:00+00:00,900,0.1310
1,2025-11-15T13:00:00+00:00,900,0.0000
3,2025-11-15T13:00:00+00:00,900,0.0000
4,2025-11-15T13:00:00+00:00,900,0.0000
11,2025-11-15T13:00:00+00:00,900,0.5240
10,2025-11-15T13:00:00+00:00,900,0.0000
13,2025-11-15T13:00:00+00:00,900,0.0000
12,2025-11-15T13:00:00+00:00,900,0.0000
2,2025-11-15T13:15:00+00:00,900,0.0780
1,2025-11-15T13:15:00+00:00,900,0.0000
3,2025-11-15T13:15:00+00:00,900,0.0000
4,2025-11-15T13:15:00+00:00,900,0.0000
11,2025-11-15T13:15:00+00:00,900,0.3120
10,2025-11-15T13:15:00+00:00,900,0.0000
13,2025-11-15T13:15:00+00:00,900,0.0000
12,2025-11-15T13:15:00+00:00,900,0.0000
2,2025-11-15T13:30:00+00:00,900,0.0790
1,2025-11-15T13:30:00+00:00,900,0.0000
3,2025-11-15T13:30:00+00:00,900,0.0000
4,2025-11-15T13:30:00+00:00,900,0.0000
11,2025-11-15T13:30:00+00:00,900,0.3160
10,2025-11-15T13:30:00+00:00,900,0.0000
13,2025-11-15T13:30:00+00:00,900,0.0000
12,2025-11-15T13:30:00+00:00,900,0.0000
2,2025-11-15T13:45:00+00:00,900,0.0910
1,2025-11-15T13:45:00+00:00,900,0.0000
3,2025-11-15T13:45:00+00:00,900,0.0000
4,2025-11-15T13:45:00+00:00,900,0.0000
11,2025-11-15T13:45:00+00:00,900,0.3640
10,2025-11-15T13:45:00+00:00,900,0.0000
13,2025-11-15T13:45:00+00:00,900,0.0000
12,2025-11-15T13:45:00+00:00,900,0.0000
2,2025-11-15T14:00:00+00:00,900,0.0850
1,2025-11-15T14:00:00+00:00,900,0.0000
3,2025-11-15T14:00:00+00:00,900,0.0000
4,2025-11-15T14:00:00+00:00,900,0.0000
11,2025-11-15T14:00:00+00:00,900,0.3400
10,2025-11-15T14:00:00+00:00,900,0.0000
13,2025-11-15T14:00:00+00:00,900,0.0000
12,2025-11-15T14:00:00+00:00,900,0.0000
2,2025-11-15T14:15:00+00:00,900,0.0810
1,2025-11-15T14:15:00+00:00,900,0.0000
3,2025-11-15T14:15:00+00:00,900,0.0000
4,2025-11-15T14:15:00+00:00,900,0.0000
11,2025-11-15T14:15:00+00:00,900,0.3240
10,2025-11-15T14:15:00+00:00,900,0.0000
13,2025-11-15T14:15:00+00:00,900,0.0000
12,2025-11-15T14:15:00+00:00,900,0.0000
2,2025-11-15T14:30:00+00:00,900,0.0610
1,2025-11-15T14:30:00+00:00,900,0.0000
3,2025-11-15T14:30:00+00:00,900,0.0000
4,2025-11-15T14:30:00+00:00,900,0.0000
11,2025-11-15T14:30:00+00:00,900,0.2440
10,2025-11-15T14:30:00+00:00,900,0.0000
13,2025-11-15T14:30:00+00:00,900,0.0000
12,2025-11-15T14:30:00+00:00,900,0.0000
2,2025-11-15T14:45:00+00:00,900,0.0680
1,2025-11-15T14:45:00+00:00,900,0.0000
3,2025-11-15T14:45:00+00:00,900,0.0000
4,2025-11-15T14:45:00+00:00,900,0.0000
11,2025-11-15T14:45:00+00:00,900,0.2720
10,2025-11-15T14:45:00+00:00,900,0.0000
13,2025-11-15T14:45:00+00:00,900,0.0000
12,2025-11-15T14:45:00+00:00,900,0.0000
2,2025-11-15T15:00:00+00:00,900,0.0770
1,2025-11-15T15:00:00+00:00,900,0.0000
3,2025-11-15T15:00:00+00:00,900,0.0000
4,2025-11-15T15:00:00+00:00,900,0.0000
11,2025-11-15T15:00:00+00:00,900,0.3080
10,2025-11-15T15:00:00+00:00,900,0.0000
13,2025-11-15T15:00:00+00:00,900,0.0000
12,2025-11-15T15:00:00+00:00,900,0.0000
2,2025-11-15T15:15:00+00:00,900,0.0770
1,2025-11-15T15:15:00+00:00,900,0.0000
3,2025-11-15T15:15:00+00:00,900,0.0000
4,2025-11-15T15:15:00+00:00,900,0.0000
11,2025-11-15T15:15:00+00:00,900,0.3080
10,2025-11-15T15:15:00+00:00,900,0.0000
13,2025-11-15T15:15:00+00:00,900,0.0000
12,2025-11-15T15:15:00+00:00,900,0.0000
2,2025-11-15T15:30:00+00:00,900,0.0920
1,2025-11-15T15:30:00+00:00,900,0.0000
